date,elapsed_time,user_time,sys_time,max_memory
2021-05-23,173.74203753471375,5704.33,46.05,26756386816
2021-05-24,269.0596911907196,18023.58,126.7,78237192192
2021-05-25,230.08016991615295,12555.54,104.72,52428546048
2021-05-26,237.2916944026947,12514.12,108.56,59712266240
2021-05-27,240.02856516838074,9875.47,84.65,39628378112
2021-05-28,228.30205512046814,12010.01,98.29,59920990208
2021-05-29,190.37312078475952,6908.43,70.61,30680752128
2021-05-30,214.70929217338562,7555.84,68.43,30689812480
2021-05-31,198.59445238113403,7909.66,78.21,35201441792
2021-06-01,368.3067276477814,25906.44,191.05,106244718592
2021-06-02,278.7343544960022,17170.06,139.23,62947913728
2021-06-03,285.35642075538635,17268.04,143.15,68367233024
2021-06-04,254.86306476593018,15730.37,120.23,71962255360
2021-06-05,220.75917029380798,9727.92,87.16,40806113280
2021-06-06,241.4824333190918,10394.14,97.05,42349780992
2021-06-07,302.43494057655334,19095.26,160.66,60642922496
2021-06-08,316.16999435424805,19277.56,155.38,70633963520
2021-06-09,238.55108785629272,12559.83,107.11,56485007360
2021-06-10,206.59954023361206,9771.46,88.11,53386502144
2021-06-11,175.4873125553131,6533.0,63.7,43005480960
2021-06-12,144.69647693634033,3503.75,34.2,36493664256
2021-06-13,138.54196453094482,3385.53,38.6,27545010176
2021-06-14,201.372709274292,10716.78,90.03,60592934912
2021-06-15,257.4565885066986,14628.11,122.96,57328050176
2021-06-16,314.1829035282135,18438.73,163.82,69062406144
2021-06-17,269.8127181529999,14121.09,114.8,59043311616
2021-06-18,269.45274782180786,15443.55,143.12,61779628032
2021-06-19,197.0456120967865,6575.16,71.58,37121241088
2021-06-20,222.0938527584076,10951.31,113.26,56381366272
2021-06-21,296.47402000427246,16848.23,148.37,61389217792
2021-06-22,370.6612665653229,24263.18,227.94,83051487232
2021-06-23,293.8302493095398,17955.75,157.69,72449298432
2021-06-24,277.86499547958374,17235.89,162.24,61746884608
2021-06-25,263.6486988067627,13471.86,136.34,63319126016
2021-06-26,340.61543250083923,23214.45,212.27,81425936384
2021-06-27,285.8150906562805,16117.8,149.21,59632463872
2021-06-28,354.3703052997589,24887.17,223.96,87321788416
2021-06-29,533.0291087627411,37993.56,327.75,94993936384
2021-06-30,374.8711667060852,28213.21,234.06,86976655360
2021-07-01,429.5790710449219,30370.31,256.3,82856865792
2021-07-02,368.6844696998596,27689.1,221.79,77335556096
2021-07-03,257.9232473373413,15562.21,151.59,61243101184
2021-07-04,399.341854095459,32418.96,273.18,106826551296
2021-07-05,490.34025382995605,38920.04,334.58,98970435584
2021-07-06,330.4723598957062,24796.59,197.68,97021788160
2021-07-07,445.66310811042786,35178.3,282.48,97685663744
2021-07-08,413.5525486469269,32707.27,261.04,90827026432
2021-07-09,384.9712538719177,29806.69,244.6,109058088960
2021-07-10,272.81912112236023,18793.19,150.06,83522498560
2021-07-11,338.6224503517151,24597.48,200.87,104520736768
2021-07-12,452.39465069770813,32968.55,269.68,98561196032
2021-07-13,366.62325835227966,27707.29,214.58,101935517696
2021-07-14,516.0076026916504,46689.3,366.09,96412819456
2021-07-15,410.74729204177856,36326.1,267.88,98648748032
2021-07-16,538.3610022068024,46944.86,359.78,111452332032
2021-07-17,362.3806354999542,30242.9,239.67,108449529856
2021-07-18,404.56872749328613,34046.8,264.45,117711036416
2021-07-19,674.3439059257507,63732.42,459.19,137192947712
2021-07-20,694.2878949642181,63132.78,458.26,138878369792
2021-07-21,710.0657775402069,67520.03,477.31,144013090816
2021-07-22,756.5230050086975,73085.24,520.39,130794295296
2021-07-23,743.1528353691101,72222.85,515.1,147455197184
2021-07-24,634.4189314842224,59733.62,438.64,141241249792
2021-07-25,859.4579436779022,84000.87,605.77,150624854016
2021-07-26,908.262318611145,88666.94,603.29,146092126208
2021-07-27,988.699588060379,99068.13,679.32,168697401344
2021-07-28,1068.660411119461,107120.63,755.47,169268977664
2021-07-29,1349.4792499542236,140937.89,949.98,156954210304
2021-07-30,1212.3743665218353,124219.35,827.2,171686871040
2021-07-31,1027.1808290481567,103436.79,693.38,186968559616
2021-08-01,996.2008588314056,100651.72,671.21,176537526272
2021-08-02,1277.6778347492218,131755.34,872.34,193130872832
2021-08-03,1530.2517578601837,161062.18,1084.09,186156212224
2021-08-04,1532.0091741085052,161071.43,1067.42,177922965504
2021-08-05,1401.0454487800598,146749.29,955.58,172052860928
2021-08-06,1441.3604068756104,151904.88,957.22,195256557568
2021-08-07,1162.1317970752716,119120.78,774.08,212502331392
2021-08-08,1039.527200460434,103957.24,667.35,188688715776
2021-08-09,1276.8971042633057,133453.42,804.23,182326394880
2021-08-10,1518.694587945938,159601.88,982.79,202563698688
2021-08-11,1084.587414741516,110059.23,665.96,169274707968
2021-08-12,1320.7456257343292,138013.72,836.37,199027277824
2021-08-13,904.4662823677063,88640.31,534.37,214056062976
2021-08-14,1028.9916315078735,104047.66,620.79,208478744576
2021-08-15,1201.406306028366,125178.09,776.71,187640315904
2021-08-16,1301.6076896190643,133794.74,792.6,198609166336
2021-08-17,1709.3698451519012,184119.54,1087.13,197455446016
2021-08-18,1765.4292991161346,188823.08,1143.02,216707997696
2021-08-19,1401.5055928230286,146632.95,844.71,208903667712
2021-08-20,1962.977667093277,213392.06,1208.58,202332745728
2021-08-21,1456.249421596527,155587.87,873.82,205049262080
2021-08-22,1557.3632781505585,165904.88,970.2,222065537024
2021-08-23,2137.1819653511047,232492.21,1313.37,238399455232
2021-08-24,2833.8082015514374,317817.75,1710.12,209316495360
2021-08-25,2540.7048139572144,283765.53,1527.68,229803921408
2021-08-26,3224.857793569565,367488.24,1956.81,249298608128
2021-08-27,3056.951138973236,343650.6,1837.02,254222020608
2021-08-28,2276.1593973636627,249737.93,1312.36,260518273024
2021-08-29,1824.637437582016,197559.64,1002.69,224254644224
2021-08-30,3436.1010241508484,387165.85,1952.97,275133280256
2021-08-31,4070.099545955658,465499.35,2386.57,227923828736
2021-09-01,3486.601854324341,398601.14,1864.54,281287917568
2021-09-02,3690.4205989837646,419909.51,2078.12,255402528768
2021-09-03,3473.192961215973,393037.39,1841.22,268620111872
2021-09-04,2381.9094207286835,262573.64,1207.47,228373594112
2021-09-05,2295.0005655288696,255730.84,1200.38,233074982912
2021-09-06,2738.936774253845,300607.64,1448.96,258118680576
2021-09-07,4833.090096473694,559583.87,2599.13,268998455296
2021-09-08,4687.75729060173,538472.34,2557.72,264128638976
2021-09-09,5229.128081321716,608596.16,2837.42,296984240128
2021-09-10,5042.907005548477,585791.35,2798.55,299457191936
2021-09-11,3136.7422580718994,357519.21,1578.22,297142681600
2021-09-12,3657.182159423828,418557.34,1843.23,292711534592
2021-09-13,5899.3452916145325,692270.65,3177.23,270249340928
2021-09-14,4752.482661724091,550717.85,2519.17,303814680576
2021-09-15,4902.6721777915955,571426.9,2535.74,305657577472
2021-09-16,4968.550973415375,574887.88,2547.4,294654537728
2021-09-17,5622.356209516525,656737.96,2895.78,304647217152
2021-09-18,3721.8631587028503,423027.21,1817.11,289025241088
2021-09-19,4553.31574678421,528149.44,2284.49,313964617728
2021-09-20,6190.373961210251,726331.7,3147.56,300099543040
2021-09-21,6452.135777711868,757212.75,3301.4,302374739968
2021-09-22,4620.799681425095,535185.22,2200.68,335489171456
2021-09-23,5990.758990764618,702672.55,2799.04,313995599872
2021-09-24,5617.514140129089,655765.79,2641.96,301698285568
2021-09-25,2943.4290492534637,326060.94,1218.64,289779965952
2021-09-26,3760.6820731163025,425984.27,1657.9,316988424192
2021-09-27,6338.242674589157,744435.67,2783.64,308093759488
2021-09-28,5216.270662784576,604762.87,2292.57,295729201152
2021-09-29,7162.731487989426,843316.4,3238.71,332253261824
2021-09-30,5565.882538080215,648476.24,2472.84,347475947520
2021-10-01,4764.076601982117,550814.92,2120.19,327068364800
2021-10-02,3491.3784782886505,395662.52,1472.43,300031827968
2021-10-03,4182.772550821304,475586.09,1802.19,300826685440
2021-10-04,6441.7208931446075,756269.79,3104.09,342607769600
2021-10-05,5981.747125148773,697191.71,2630.23,347010183168
2021-10-06,6938.672085523605,816225.2,3195.61,342066085888
2021-10-07,8050.344126939774,952793.09,3603.91,353455206400
2021-10-08,6934.084066152573,818434.66,3098.41,359706877952
2021-10-09,5361.050575971603,622129.25,2268.37,344949772288
2021-10-10,5647.578068971634,654050.97,2410.68,357110464512
2021-10-11,7257.4890348911285,858132.32,3042.44,352708079616
2021-10-12,7301.913592100143,856464.43,3107.94,373128581120
2021-10-13,6293.734888792038,735172.12,2679.05,343747997696
2021-10-14,6749.795528650284,790472.18,2832.18,343096692736
2021-10-15,6571.667417526245,772727.42,2772.23,328216784896
2021-10-16,5109.231419086456,594142.76,2068.07,352240185344
2021-10-17,4900.8923671245575,567892.7,1983.87,360023433216
2021-10-18,9211.490105628967,1095345.77,3889.3,365128990720
2021-10-19,8116.7850975990295,958223.92,3426.74,362736599040
2021-10-20,7301.982053041458,861296.41,3012.82,376187686912
2021-10-21,6751.633229970932,795843.12,2686.35,368139952128
2021-10-22,6535.707934856415,768028.03,2532.94,373224259584
2021-10-23,5892.881221294403,687390.03,2343.95,336117878784
2021-10-24,5813.235415697098,676124.49,2393.85,375123415040
2021-10-25,9336.004526615143,1105867.99,3892.57,388660203520
2021-10-26,8566.14392876625,1009858.07,3476.01,379478663168
2021-10-27,8391.399630308151,990250.62,3382.78,404283080704
2021-10-28,8223.144607543945,972004.32,3158.21,403762155520
2021-10-29,7192.631493091583,842517.2,2840.16,379172552704
2021-10-30,7716.4810795784,903491.88,3026.45,415477096448
2021-10-31,8798.069578647614,1042013.42,3471.49,385628078080
2021-11-01,10785.26974105835,1282508.71,4230.08,406120509440
2021-11-02,10586.458635568619,1260689.87,4249.35,422504013824
2021-11-03,11414.20718407631,1361400.46,4910.58,379753930752
2021-11-04,10556.87053823471,1254527.53,4254.18,404854362112
2021-11-05,9875.846838712692,1169370.7,3999.9,416131899392
2021-11-06,7454.617401838303,876100.73,2797.94,422564253696
2021-11-07,8962.736641168594,1066201.26,3443.48,407949758464
2021-11-08,13835.437318325043,1660280.5,5518.14,403593396224
2021-11-09,12158.568661928177,1450323.51,4672.03,414271139840
2021-11-10,12585.325150728226,1505879.29,4717.07,429944692736
2021-11-11,11616.827681541443,1386388.16,4248.93,445016674304
2021-11-12,11985.07323884964,1426991.82,4412.36,442802999296
2021-11-13,9086.101384401321,1073484.54,3110.81,383345733632
2021-11-14,8533.05161857605,1007918.51,3134.53,440081633280
2021-11-15,11987.455696821213,1432193.42,4263.65,441093357568
2021-11-16,13172.382405281067,1581114.84,4780.45,410564751360
2021-11-17,12852.62683558464,1528408.02,4594.95,465150234624
2021-11-18,11603.629262924194,1386997.91,4044.62,426608091136
2021-11-19,10627.243785142899,1265542.44,3744.65,430047981568
2021-11-20,9866.19683599472,1167632.71,3551.64,406539374592
2021-11-21,10037.58438038826,1185135.09,3490.73,458449313792
2021-11-22,14421.372799158096,1712552.83,5391.25,414574428160
2021-11-23,12148.920209884644,1446332.12,4347.91,422517964800
2021-11-24,10587.567874670029,1255019.15,3754.52,410050633728
2021-11-25,7217.957828044891,827801.49,2468.54,437896028160
2021-11-26,12733.578005313873,1507074.08,4575.14,412580933632
2021-11-27,8495.3037712574,989174.41,3100.4,400045985792
2021-11-28,10800.996080160141,1271767.95,3693.39,429936144384
2021-11-29,18136.126955986023,2165923.31,6792.53,416567676928
2021-11-30,13750.79738330841,1621520.46,4834.39,429096083456
2021-12-01,12926.742490530014,1523849.15,4541.03,461039566848
2021-12-02,10903.415112018585,1268278.37,3799.23,414855213056
2021-12-03,10408.332510232925,1209716.12,3501.67,435639042048
2021-12-04,9557.935646772385,1112759.43,3127.49,410527666176
2021-12-05,10367.47739982605,1198004.56,3455.22,452484976640
2021-12-06,14614.735436439514,1729631.99,4935.28,435858202624
2021-12-07,14580.150155544281,1713847.63,4908.33,444335058944
2021-12-08,12958.767232894897,1517840.78,4414.73,427015688192
2021-12-09,10063.447946310043,1174693.52,3253.86,445164896256
2021-12-10,8925.187747716904,1040588.19,2912.35,406796070912
2021-12-11,6993.130806207657,793269.49,2246.52,415660568576
2021-12-12,7481.768826007843,851908.75,2262.14,410992996352
2021-12-13,8980.516057729721,1042449.96,2812.16,412941860864
2021-12-14,11874.720028400421,1396001.58,3882.61,410737602560
2021-12-15,10329.322667598724,1201658.06,3340.74,414085320704
2021-12-16,8795.318784236908,1008507.8,2681.34,408668377088
2021-12-17,8163.118052244186,936982.07,2658.86,410467958784
2021-12-18,5431.870799303055,598121.52,1652.06,394133299200
2021-12-19,4670.883116722107,512705.91,1362.95,440016052224
2021-12-20,5624.097586393356,625518.18,1702.9,403489595392
2021-12-21,5146.494382381439,572137.04,1434.56,410609045504
2021-12-22,4165.259475946426,448654.0,1265.94,369493114880
2021-12-23,3906.0033659934998,419483.6,1121.36,374949011456
2021-12-24,1559.8549494743347,125411.4,414.48,210546913280
2021-12-25,1135.8092622756958,76088.22,245.29,149350453248
2021-12-26,2963.507213830948,301492.14,875.52,330608861184
2021-12-27,4079.326822280884,422259.94,1253.61,431055077376
2021-12-28,3184.53914809227,318328.66,985.67,274818846720
2021-12-29,3424.620527267456,348720.77,1081.82,301082562560
2021-12-30,3197.8726971149445,319151.64,1050.65,256264814592
2021-12-31,1726.12086892128,142291.04,516.07,177420529664
2022-01-01,1265.4384558200836,92477.92,358.45,137535127552
2022-01-02,1478.4808340072632,122020.01,438.68,178554839040
2022-01-03,2470.1020023822784,233899.4,830.08,208192925696
2022-01-04,2679.990948200226,241083.91,862.0,191926661120
2022-01-05,2189.5181341171265,198834.87,738.89,197088264192
2022-01-06,2444.2131927013397,239154.32,890.3,193619185664
2022-01-07,1796.038168668747,155327.89,565.78,192939315200
2022-01-08,1568.7724092006683,129259.84,476.75,175051296768
2022-01-09,1422.328688621521,125193.98,479.53,172779094016
2022-01-10,2827.2796065807343,284818.01,1029.19,204554121216
2022-01-11,3007.1751296520233,310825.7,1145.26,205773414400
2022-01-12,2495.1503324508667,240739.53,916.02,209445658624
2022-01-13,2797.219608068466,279045.07,1076.4,207533535232
2022-01-14,3459.9292714595795,361623.1,1420.36,212592934912
2022-01-15,2817.7227334976196,287504.14,1160.43,216231800832
2022-01-16,2781.229249238968,281516.61,1093.06,226950967296
2022-01-17,3722.8838720321655,403229.95,1658.31,220631732224
2022-01-18,4345.5943920612335,475065.07,2036.86,224739602432
2022-01-19,5449.069834470749,597178.7,2640.45,247539683328
2022-01-20,4387.5740740299225,485908.06,2055.92,245708214272
2022-01-21,5793.903035640717,652003.37,2958.39,255532011520
2022-01-22,4022.3625893592834,430182.68,1922.98,268418674688
2022-01-23,3933.9518854618073,428917.86,1896.03,290393571328
2022-01-24,5137.200337648392,564432.36,2568.83,254849892352
2022-01-25,3936.1806359291077,424773.89,1937.44,269790834688
2022-01-26,4285.763558626175,462433.62,2052.5,303159427072
2022-01-27,4414.371537923813,477124.46,2163.27,272399433728
2022-01-28,4679.298766613007,504393.78,2361.57,272672444416
2022-01-29,3983.127061843872,445106.54,2143.55,292957327360
2022-01-30,4547.227678060532,512600.68,2453.11,281070071808
2022-01-31,7017.43997335434,798116.4,3807.86,283788111872
2022-02-01,5264.810525178909,598494.27,2943.26,311636848640
2022-02-02,6522.008771896362,743856.05,3752.7,311893479424
2022-02-03,6479.933840274811,742959.87,3558.11,356319174656
2022-02-04,5848.728503227234,664216.27,3306.27,363478413312
2022-02-05,5728.146896600723,644918.51,3132.6,336674205696
2022-02-06,4788.882207632065,540336.14,2501.5,368156905472
2022-02-07,7398.365349531174,853532.46,4071.01,369866952704
2022-02-08,8036.011792182922,930082.25,4508.25,357556961280
2022-02-09,6192.621790647507,708872.1,3427.73,356332507136
2022-02-10,6218.77122592926,711076.55,3454.72,367322103808
2022-02-11,6942.399357557297,799025.25,3632.86,387404664832
2022-02-12,5624.149304628372,623981.56,3006.33,415221964800
2022-02-13,4699.628352165222,518746.2,2443.72,438484602880
2022-02-14,7412.657342910767,854198.86,4043.37,406679687168
2022-02-15,6234.576578617096,454050.49,2140.04,259706146816
2022-02-16,4554.949621677399,323580.98,1528.1,261589770240
2022-02-17,4644.574725151062,330918.06,1584.89,257476276224
2022-02-18,4680.779201507568,333641.68,1575.36,277187383296
2022-02-19,4290.987112283707,306465.48,1472.93,264127369216
2022-02-20,3568.8350882530212,246998.28,1201.27,265483313152
2022-02-21,5850.254070520401,421110.56,2019.6,290636046336
2022-02-22,5174.257852315903,369499.36,1798.95,293288251392
2022-02-23,4730.889570236206,336775.09,1634.0,275675398144
2022-02-24,3690.507677078247,261569.69,1284.36,281262452736
2022-02-25,3599.127847671509,248845.0,1217.07,283078430720
2022-02-26,2866.4670975208282,196325.87,985.01,282785312768
2022-02-27,2494.700588464737,166764.4,799.15,315153043456
2022-02-28,3460.9611823558807,239359.34,1167.99,292770459648
2022-03-01,3180.333557844162,217277.16,1038.59,274358042624
2022-03-02,3405.6388285160065,232634.1,1131.6,299672387584
2022-03-03,3733.9094908237457,259304.57,1267.66,284219244544
2022-03-04,3681.1468353271484,255274.86,1248.34,284163846144
2022-03-05,2554.6585648059845,168351.26,834.26,297181237248
2022-03-06,2901.733398914337,194585.69,983.59,287225327616
2022-03-07,4792.208780050278,338654.02,1660.73,272769466368
2022-03-08,3645.638477087021,250155.47,1232.01,288028098560
2022-03-09,3734.5327451229095,257072.77,1288.51,292828356608
2022-03-10,2966.250449180603,199688.49,1006.09,269305585664
2022-03-11,2791.64040350914,186915.8,960.85,281392762880
2022-03-12,2304.5329780578613,148210.68,777.38,248017625088
2022-03-13,2459.651393175125,160755.47,852.95,245601398784
2022-03-14,3816.0090250968933,264537.13,1372.74,274421706752
2022-03-15,2954.3677706718445,194664.36,1011.17,271218606080
2022-03-16,2968.933688879013,198422.57,1026.73,297241231360
2022-03-17,3011.766373872757,202774.34,1058.15,251389513728
2022-03-18,2815.377100944519,188385.97,988.92,236442058752
2022-03-19,2724.666275024414,176003.71,952.81,265949196288
2022-03-20,2213.297716856003,141497.88,746.58,257559171072
2022-03-21,3281.9574077129364,220395.34,1168.93,234860523520
2022-03-22,3097.3913867473602,207964.57,1098.81,263177904128
2022-03-23,3129.5207147598267,210195.03,1127.45,262842445824
2022-03-24,3000.664368391037,201418.95,1115.68,226817531904
2022-03-25,3423.21732711792,228596.9,1231.87,233046622208
2022-03-26,2537.3543605804443,168645.19,939.1,216675885056
2022-03-27,2988.4019379615784,200901.51,1093.6,235187417088
2022-03-28,4065.84877038002,276785.12,1498.95,228531621888
2022-03-29,1771.0954706668854,108778.26,587.99,279345889280
2022-03-30,1339.3689770698547,77619.41,434.98,213486456832
2022-03-31,1394.723891735077,77620.67,437.9,193161388032
2022-04-01,1913.77454829216,119677.54,633.93,229563150336
2022-04-02,1197.2085995674133,67294.75,385.96,209713266688
2022-04-03,1192.2502791881561,68331.8,389.84,240398503936
2022-04-04,2805.6920511722565,189132.8,1016.39,242036920320
2022-04-05,1770.120022058487,112168.92,600.52,213169025024
2022-04-06,1451.4056825637817,85581.21,499.29,250015911936
2022-04-07,1473.6244843006134,85375.27,487.7,192236019712
2022-04-08,1518.452665567398,90919.73,518.43,222375309312
2022-04-09,1358.5849623680115,80954.7,442.56,242153807872
2022-04-10,1688.9436876773834,106289.8,595.84,202614263808
2022-04-11,2619.7923550605774,174747.57,942.9,220631744512
2022-04-12,1502.5675818920135,92456.81,500.4,210207563776
2022-04-13,1476.8097236156464,91441.73,507.66,192199434240
2022-04-14,1837.0685353279114,117587.86,635.74,201750327296
2022-04-15,1728.925658941269,109140.16,597.74,200429060096
2022-04-16,1762.2412559986115,111273.43,620.32,190244990976
2022-04-17,1148.9697527885437,67960.15,393.08,219098734592
2022-04-18,2693.351673603058,180436.22,953.79,222611283968
2022-04-19,2526.717139482498,173228.6,907.38,215659212800
2022-04-20,1699.291874408722,111292.33,607.1,235999420416
2022-04-21,1651.0497934818268,102158.8,562.25,232838004736
2022-04-22,1613.6616959571838,102748.15,562.9,219893256192
2022-04-23,1487.0099203586578,90447.45,496.58,224442781696
2022-04-24,1661.9180946350098,106831.28,574.81,215242559488
2022-04-25,2204.1222479343414,148373.62,788.58,247893831680
2022-04-26,2195.3312363624573,145084.28,776.67,225024720896
2022-04-27,1539.4083273410797,98870.35,533.64,238078148608
2022-04-28,1266.7863113880157,78857.29,434.53,222339330048
2022-04-29,1553.9528484344482,98348.27,532.68,220236574720
2022-04-30,1427.2278423309326,87833.55,476.05,243598364672
2022-05-01,719.965514421463,36994.96,206.46,222104805376
2022-05-02,1471.8444561958313,95470.06,507.14,244887609344
2022-05-03,1837.5566401481628,118911.46,632.55,249622450176
2022-05-04,1403.7199470996857,87006.42,475.9,227823722496
2022-05-05,1528.1997964382172,95243.14,499.4,229585367040
2022-05-06,1747.9159150123596,112519.52,595.35,253304565760
2022-05-07,1209.8508322238922,74648.97,408.54,225444089856
2022-05-08,1155.7402589321136,66457.61,367.2,238522535936
2022-05-09,2348.793006181717,159880.85,807.59,276452028416
2022-05-10,1674.2136588096619,109068.25,585.49,236951003136
2022-05-11,1122.6999571323395,66869.17,358.86,232708055040
2022-05-12,1278.5634334087372,79554.18,439.18,230500745216
2022-05-13,1368.7381024360657,85592.06,471.55,220635664384
2022-05-14,1220.9850780963898,73631.81,390.37,241224302592
2022-05-15,1322.1068603992462,80344.58,417.62,238562291712
2022-05-16,2144.5234849452972,145734.82,737.32,238670536704
2022-05-17,1724.3269259929657,111521.22,554.67,224018432000
2022-05-18,1253.77659201622,77784.61,416.89,246091972608
2022-05-19,1028.4932429790497,58817.46,313.02,216200617984
2022-05-20,1519.560260772705,97181.76,498.33,211391119360
2022-05-21,1419.1236567497253,84274.82,422.92,227224064000
2022-05-22,1452.1212041378021,91190.21,472.04,224066056192
2022-05-23,2153.466917037964,143112.93,718.06,239993556992
2022-05-24,1897.109099149704,124965.29,634.85,238810959872
2022-05-25,976.7945549488068,58199.49,298.96,236211875840
2022-05-26,849.8605861663818,46242.48,243.3,260399484928
2022-05-27,1263.869688987732,77500.21,397.53,219605819392
2022-05-28,1333.3815371990204,80333.82,396.48,224100622336
2022-05-29,1448.7619938850403,92551.84,468.8,226234081280
2022-05-30,1026.6942908763885,58178.01,284.67,211788570624
2022-05-31,2463.833840608597,171916.65,828.23,225857617920
2022-06-01,1434.5533802509308,90166.19,440.36,230051037184
2022-06-02,1093.5039765834808,62578.13,314.62,228220600320
2022-06-03,1318.2503259181976,80660.8,406.03,230084755456
2022-06-04,1237.5862972736359,76304.35,358.57,201027493888
2022-06-05,1315.367186307907,80994.85,399.17,215613472768
2022-06-06,2257.572737455368,152221.63,710.78,212255412224
2022-06-07,2057.080135345459,135607.51,623.28,215551275008
2022-06-08,2148.9228575229645,144559.61,681.33,236697690112
2022-06-09,1689.2040712833405,109930.27,524.64,223600427008
2022-06-10,1989.2517983913422,127572.46,594.77,224243740672
2022-06-11,1745.7540874481201,113771.42,534.81,217505427456
2022-06-12,1394.0310060977936,86201.3,397.43,186368954368
2022-06-13,1824.1872117519379,118892.56,548.02,238902931456
2022-06-14,1389.6006665229797,88273.65,410.42,218652688384
2022-06-15,1384.775949716568,86092.99,413.64,214411792384
2022-06-16,1536.2286376953125,96887.28,457.64,193843638272
2022-06-17,1837.4159336090088,121540.58,546.43,199617810432
2022-06-18,1653.1677584648132,106712.58,484.12,202862030848
2022-06-19,738.3596036434174,39353.14,188.55,196479606784
2022-06-20,1459.0154600143433,90554.19,398.21,230538481664
2022-06-21,1538.6449236869812,97664.1,436.14,209636839424
2022-06-22,1296.518893957138,78174.44,366.77,205285167104
2022-06-23,1082.2907121181488,62022.89,289.74,200777306112
2022-06-24,1222.2078561782837,73453.77,326.8,198951063552
2022-06-25,1336.0471770763397,80955.07,373.93,197235220480
2022-06-26,1525.8110737800598,94116.13,428.98,189065920512
2022-06-27,1807.1221985816956,120861.95,518.92,200333053952
2022-06-28,1809.2269155979156,120910.95,520.89,201628483584
2022-06-29,1367.656737089157,84734.43,377.58,187427889152
2022-06-30,1664.8574588298798,107788.22,470.03,178891067392
2022-07-01,2324.018389940262,155456.88,656.91,192143527936
2022-07-02,2043.0011212825775,137493.96,583.28,214035558400
2022-07-03,1743.9491765499115,116410.15,499.33,190375776256
2022-07-04,1567.2091307640076,99657.05,439.1,184000684032
2022-07-05,3485.965606212616,246111.64,998.41,193809268736
2022-07-06,2545.8243324756622,174350.9,711.96,215995535360
2022-07-07,2337.627759218216,158937.06,665.35,212343955456
2022-07-08,2817.1396639347076,193030.78,787.53,192381689856
2022-07-09,1861.9678320884705,123157.46,538.92,197797675008
2022-07-10,2439.806230068207,164103.7,711.9,207451475968
2022-07-11,2812.4287395477295,195140.9,830.07,185962020864
2022-07-12,1886.946032524109,124284.75,521.63,194799337472
2022-07-13,1543.3467967510223,98535.38,419.45,196200824832
2022-07-14,1728.245109796524,112318.31,459.8,190446858240
2022-07-15,2209.208299636841,147223.38,604.33,190925520896
2022-07-16,2812.314335346222,195349.77,797.59,206209773568
2022-07-17,2326.8929266929626,157223.56,655.9,191912333312
2022-07-18,3234.198445081711,225865.27,924.62,210896039936
2022-07-19,2169.324908733368,145712.56,603.09,208301785088
2022-07-20,1692.244035243988,109597.12,470.5,199595679744
2022-07-21,1704.1622924804688,108593.78,455.72,221403533312
2022-07-22,2657.577604532242,184528.96,739.04,196818956288
2022-07-23,1717.6525723934174,112686.87,467.86,192208830464
2022-07-24,1803.6636497974396,116864.04,474.61,195199930368
2022-07-25,3580.7180342674255,253130.66,1025.52,198096658432
2022-07-26,1998.4810514450073,132200.28,546.61,207443120128
2022-07-27,1801.4009528160095,119015.33,499.2,197087522816
2022-07-28,1583.1523125171661,100473.15,430.13,202150985728
2022-07-29,2155.0995955467224,145323.76,589.73,203685265408
2022-07-30,2039.9969160556793,133712.89,557.52,190694621184
2022-07-31,2221.038841485977,149146.08,608.28,210729058304
2022-08-01,4322.816641807556,305629.88,1201.81,213436403712
2022-08-02,2202.2310400009155,146519.9,596.44,202475991040
2022-08-03,1821.0468668937683,121098.11,479.36,213337833472
2022-08-04,1450.9315121173859,91067.94,380.21,200240615424
2022-08-05,1314.768313884735,78549.95,326.2,209805262848
2022-08-06,985.3544697761536,50702.79,222.77,178604290048
2022-08-07,1033.3615443706512,59293.35,274.96,195900399616
2022-08-08,1684.1307744979858,108490.79,463.73,217079177216
2022-08-09,1344.5059576034546,80671.27,345.69,193259880448
2022-08-10,915.0223100185394,50752.87,230.83,176720003072
2022-08-11,2017.855591058731,131872.18,529.85,210592677888
2022-08-12,2666.8524878025055,183464.83,732.15,216772501504
2022-08-13,2242.465430498123,150795.57,620.11,210600157184
2022-08-14,1916.9973847866058,126868.81,518.21,211589120000
2022-08-15,2554.218602180481,175975.13,689.4,213416468480
2022-08-16,1573.2068922519684,99022.57,401.9,213360615424
2022-08-17,1680.2303838729858,107416.33,444.38,212941438976
2022-08-18,1686.9755232334137,109389.61,447.68,210510344192
2022-08-19,2311.670052051544,155968.31,632.51,226082783232
2022-08-20,2063.4461884498596,134901.15,538.53,225258893312
2022-08-21,2120.274446249008,143536.04,575.99,217075916800
2022-08-22,3063.5179431438446,213654.99,834.61,208323706880
2022-08-23,1539.6185269355774,96032.18,400.92,206956068864
2022-08-24,1062.2985725402832,59236.16,261.65,200041648128
2022-08-25,1334.694079875946,81314.88,341.59,225345314816
2022-08-26,2369.8548307418823,157848.43,648.52,219631321088
2022-08-27,3079.865245819092,215396.01,847.45,218537709568
2022-08-28,2727.6241941452026,188412.77,725.67,214444294144
2022-08-29,2686.265959739685,182079.06,706.46,227093221376
2022-08-30,1766.9813060760498,115273.5,462.89,217057968128
2022-08-31,1023.9033062458038,58801.91,258.16,203079004160
2022-09-01,878.2110080718994,41996.67,185.41,215713587200
